lsoa_code,lsoa_name,borough,imd_score,imd_quintile,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,status,data_source,population_density,ptal_score,ptal_category,accessibility_index,road_density_km_per_sqkm,building_density,gvi_z,imd_z,pop_density_z,ptal_z,road_density_z,building_density_z,log_pop_density,log_building_density,pop_density_tertile,pop_density_cat,ptal_cat_simple,building_density_tertile,building_density_cat
E01004072,Southwark 030E,Southwark,9.199,Q1_Least,80,33.15162658691406,33.026123046875,13.300296570288891,0,64.48974609375,25.3143310546875,40.6341552734375,completed,measured,5942.5,2,Poor,9.48884847556,12.24581574827,38.81469647,1.601672266934113,-1.4707323105124888,-1.2501220339334898,-1.2874476166464521,-0.41689674775682134,1.0224404104036575,8.690053464420679,3.6842361021716212,1,Low,Poor,3,High
E01004073,Southwark 031C,Southwark,8.556,Q1_Least,80,31.932296752929688,29.791259765625,12.88347319305432,0,64.48974609375,23.01025390625,41.44287109375,completed,measured,9498.5,3,Moderate,12.520511329,15.8984324096367,27.71572949,1.483753824532639,-1.5328414296770219,-0.6982687290215946,-0.6428964992312065,0.0032394621116210503,-0.13986949540670748,9.158994444624595,3.357445038485997,1,Low,Moderate,2,Medium
E01004074,Southwark 031D,Southwark,9.778,Q1_Least,80,26.270980834960938,26.4923095703125,17.10179372273671,0.042724609375,91.436767578125,12.45574951171875,37.97607421875,completed,measured,4820.6,3,Moderate,12.8338764184,12.8547946323148,19.00075247,0.9362616395771277,-1.4148051254483136,-1.4242289582250125,-0.6428964992312065,-0.3468499555657231,-1.052522369994834,8.480861102168834,2.995769896346245,1,Low,Moderate,1,Low
E01032583,Southwark 034D,Southwark,30.177,Q4,80,6.5590667724609375,3.21044921875,8.926363757163415,0,42.071533203125,0.23651123046875,9.63287353515625,completed,measured,13486.8,6.5,Excellent,85.7559836599,21.5316874896903,39.73356051,-0.9700299463560503,0.5555897763204404,-0.0793270709844431,1.6130324117221533,0.6511953408624744,1.1186660120933858,9.509540852136446,3.707052335222409,2,Medium,Good,3,High
E01032584,Southwark 034E,Southwark,28.127,Q4,80,14.900741577148438,13.73291015625,9.209023125838508,0,41.015625,7.3516845703125,21.59423828125,completed,measured,15530,6.5,Excellent,93.4959499118,20.1483795045074,32.25525477,-0.1633267290861487,0.3575746996683522,0.23775579532488889,1.6130324117221533,0.4920826203510273,0.3355202602460812,9.65059330557001,3.5042127928106317,2,Medium,Good,3,High
E01032637,Southwark 003F,Southwark,10.025,Q1_Least,80,2.155303955078125,0.0152587890625,5.677587735510314,0,31.7626953125,0,0.94146728515625,completed,measured,26069.7,6,Excellent,38.1209333057,15.4496631349255,55.29340182,-1.395907209142653,-1.3909467235297448,1.8734049173102378,1.2907568530145304,-0.04837948388311845,2.7481291612350667,10.168567357353416,4.030577331474721,3,High,Good,3,High
E01032638,Southwark 003G,Southwark,5.629,Q1_Least,80,13.434295654296877,8.660888671875,11.97358652762706,0.787353515625,35.80322265625,2.679443359375,25.3631591796875,completed,measured,27277.2,3,Moderate,12.5051874711,24.8172540254714,46.49684122,-0.3051431714211963,-1.8155683220480765,2.060796049391541,-0.6428964992312065,1.0291122151443655,1.8269326624198978,10.213843127375771,3.8606632081977517,3,High,Moderate,3,High
E01032639,Southwark 014F,Southwark,22.737,Q3,80,14.057693481445313,9.5794677734375,14.532369982391616,0,52.62451171875,0.9613037109375,22.57843017578125,completed,measured,21492.7,6.5,Excellent,53.456763949,3.455075293252,35.76369873,-0.24485587365730926,-0.1630600628461625,1.16310329284968,1.6130324117221533,-1.4280371764177702,0.702932756925889,9.975515147920238,3.604510910760948,3,High,Good,3,High
E01032640,Southwark 003H,Southwark,9.755,Q1_Least,80,3.835906982421875,0.115966796875,8.351643909790436,0,54.425048828125,0,4.26788330078125,completed,measured,22747.3,6.5,Excellent,51.3834616003,24.7011979739937,53.05828328,-1.233380150625592,-1.4170267580156297,1.3578038430022286,1.6130324117221533,1.0157630591500177,2.5140622949777165,10.032245696312298,3.9900627845172156,3,High,Good,3,High
E01032646,Southwark 003I,Southwark,13.999,Q1_Least,80,4.97467041015625,0.6744384765625,8.44223301976909,0,42.333984375,0.0244140625,6.5765380859375,completed,measured,12327.1,6.5,Excellent,48.7206248284,5.2963585354872,42.94677971,-1.123253090727932,-1.0070872529856483,-0.25930015245416305,1.6130324117221533,-1.2162466069695326,1.4551618780987519,9.419636488582887,3.782979349774331,2,Medium,Good,3,High
E01032719,Southwark 014G,Southwark,26.037,Q3,80,19.650192260742188,13.39111328125,17.888546821759967,0,60.19287109375,4.8126220703125,32.60650634765625,completed,measured,34819.3,6.5,Excellent,63.5956648171,14.6495212751031,25.50225127,0.2959811720761942,0.15569591420354043,3.231249595785243,1.6130324117221533,-0.1404144822169117,-0.3716701364967756,10.457955829023147,3.2772296829687306,3,High,Good,2,Medium
E01032720,Southwark 009F,Southwark,49.164,Q5_Most,80,13.187408447265623,10.8245849609375,10.460199770534883,0,47.119140625,5.4168701171875,17.877197265625,completed,measured,14288.291558441559,3.96978021978022,Good,22.201133955356156,13.5018003249322,28.742466635636365,-0.32901903674538446,2.3895957570000492,0.04505587766149613,-0.01782357492466328,-0.27242919240853214,-0.032347168582323574,9.567265693658701,3.3925758775939,2,Medium,Moderate,2,Medium
E01032722,Southwark 012F,Southwark,36.878,Q5_Most,80,12.648239135742188,9.4940185546875,11.171893581367842,0,34.271240234375,2.4993896484375,21.7315673828125,completed,measured,14288.291558441559,3.96978021978022,Good,22.201133955356156,24.9298305677236,28.742466635636365,-0.381160798255284,1.2028575951719733,0.04505587766149613,-0.01782357492466328,1.042061146326275,-0.032347168582323574,9.567265693658701,3.3925758775939,2,Medium,Moderate,2,Medium
E01032803,Southwark 003J,Southwark,16.067,Q2,80,10.563812255859377,7.159423828125,10.595596285470338,0,37.603759765625,0.4791259765625,20.73211669921875,completed,measured,24851.5,6.5,Excellent,45.3896772299,2.0620720704857,46.51533647,-0.5827406859320873,-0.8073335073678344,1.6843532592552124,1.6130324117221533,-1.588265075648941,1.8288695284655556,10.1207136300863,3.8610525319809397,3,High,Good,3,High
E01032805,Southwark 022F,Southwark,37.664,Q5_Most,80,10.522003173828123,6.451416015625,12.190645656148623,0,53.67431640625,1.76239013671875,14.6697998046875,completed,measured,14288.291558441559,3.96978021978022,Good,22.201133955356156,27.7302722755113,28.742466635636365,-0.5867839412465669,1.2787794733419937,0.04505587766149613,-0.01782357492466328,1.3641773370319257,-0.032347168582323574,9.567265693658701,3.3925758775939,2,Medium,Moderate,2,Medium
E01004197,Tower Hamlets 002A,Tower Hamlets,27.495,Q4,80,11.623687744140623,2.911376953125,18.38930791298313,0,77.667236328125,0.52032470703125,14.947509765625,completed,measured,18930.688235294117,4.593984962406015,Very Good,22.87714231841075,28.0218763477478,27.87492189380672,-0.4802426880694123,0.2965281004273184,0.7655063694593262,0.3845082894306889,1.3977186147103242,-0.12319849276225103,9.848592423285123,3.3629734638619087,3,High,Good,2,Medium
E01004198,Tower Hamlets 002B,Tower Hamlets,42.068,Q5_Most,80,5.986251831054688,2.8472900390625,7.021888334895901,0,29.205322265625,0.42266845703125,9.991455078125,completed,measured,15684.2,6,Excellent,27.9665500569,12.4681289067156,27.52553047,-1.0254254954456679,1.7041738136228695,0.2616859920676939,1.2907568530145304,-0.39132554320609,-0.15978758376752406,9.660472871579506,3.3507994922448114,2,Medium,Good,2,Medium
E01004199,Tower Hamlets 002C,Tower Hamlets,43.877,Q5_Most,80,2.5812530517578125,0.146484375,5.461701056112996,0,28.179931640625,0,2.35748291015625,completed,measured,24565.2,6,Excellent,27.7668545972,3.8948158521555998,32.71420433,-1.3547147010756133,1.878910044678298,1.6399225502573846,1.2907568530145304,-1.3774567435743026,0.3835825367459172,10.109126793399449,3.5179192420267054,3,High,Good,3,High
E01004200,Tower Hamlets 005A,Tower Hamlets,27.239,Q3,80,1.876678466796875,0.1434326171875,4.379914237391287,0,25.213623046875,0.01678466796875,0.68359375,completed,measured,26167.2,5,Very Good,23.981011879,23.353727515340506,31.62456094,-1.4228524069683435,0.2718003640258869,1.8885358782857469,0.6462057355992847,0.8607724910468708,0.2694725201759075,10.172300212111667,3.4850654077745227,3,High,Good,2,Medium
E01004201,Tower Hamlets 002D,Tower Hamlets,25.908,Q3,80,31.817398071289063,30.5999755859375,15.00075860650058,3.033447265625,77.28271484375,22.003173828125,37.43133544921875,completed,measured,13012.3,4,Good,15.9893685038,14.4416134250874,33.24273515,1.4726422506209496,0.14323545328250678,-0.15296441439858657,0.0016546181840391264,-0.16432873991369631,0.43893152631576227,9.47372719038023,3.5334744298004566,2,Medium,Moderate,3,High
E01004202,Tower Hamlets 005B,Tower Hamlets,25.423,Q3,80,3.8861083984375,0.68359375,7.459793252729488,0,53.43017578125,0.0244140625,4.583740234375,completed,measured,17994.7,4,Good,18.5530044541,23.0349388226531,27.35317506,-1.2285252929669654,0.096387983928232,0.620250969851421,0.0016546181840391264,0.8241043472169381,-0.17783704735490058,9.797888119450917,3.344739018964511,3,High,Moderate,2,Medium
E01004203,Tower Hamlets 005C,Tower Hamlets,28.299,Q4,80,10.757827758789063,9.4024658203125,9.06047317657,0,49.89013671875,5.4443359375,14.300537109375,completed,measured,17186.3,6,Excellent,28.7206379629,9.1302445506194,30.23388963,-0.5639779153760276,0.374188647563064,0.4947959046965344,1.2907568530145304,-0.7752601885199786,0.12383815237825913,9.751926017977588,3.4415037114101823,3,High,Good,2,Medium
E01004204,Tower Hamlets 005D,Tower Hamlets,33.995,Q5_Most,80,17.3162841796875,10.0372314453125,17.209100658364605,0,53.43017578125,5.2032470703125,30.89447021484375,completed,measured,22106.5,4,Good,19.5492443492,25.2223398628632,30.91440121,0.07027456016883006,0.9243807824949146,1.2583585117908838,0.0016546181840391264,1.0757065457767772,0.19510292430504828,10.003672196449891,3.463057356507885,3,High,Moderate,2,Medium
E01004205,Tower Hamlets 013A,Tower Hamlets,37.904,Q5_Most,80,20.639190673828125,13.0615234375,21.01008714011171,0,85.9375,3.9276123046875,32.79266357421875,completed,measured,16306.4,6,Excellent,33.0059297909,6.3453878388889,36.82452797,0.3916248192323892,1.3019617262183358,0.3582448014929415,1.2907568530145304,-1.0955837407471536,0.8140252879918095,9.699374271503665,3.6329577802839284,3,High,Good,3,High
E01004206,Tower Hamlets 013B,Tower Hamlets,43.126,Q5_Most,80,5.0350189208984375,1.1810302734375,10.83059269891494,0,69.415283203125,0.1007080078125,4.3365478515625,completed,measured,19037.7,6.5,Excellent,40.558604915,12.9724479657825,18.59205409,-1.1174169320532001,1.8063689117194106,0.782113454953532,1.6130324117221533,-0.3333170748437116,-1.095322224829851,9.85422902870343,2.9751240804667987,3,High,Good,1,Low
E01004207,Tower Hamlets 011A,Tower Hamlets,34.765,Q5_Most,80,8.0062103271484375,6.622314453125,5.161643309212045,1.788330078125,28.387451171875,4.4708251953125,9.63134765625,completed,measured,20787.2,6,Excellent,29.7660572362,25.2531485376899,24.02121324,-0.8300801894125414,0.9987571771398456,1.0536172111243307,1.2907568530145304,1.079250262808368,-0.5267679195835098,9.942140797017206,3.219723994670478,3,High,Good,1,Low
E01004208,Tower Hamlets 013C,Tower Hamlets,25.084,Q3,80,19.23828125,18.2220458984375,12.16277783285787,0,49.627685546875,10.2020263671875,24.462890625,completed,measured,12225,6,Excellent,39.470378564,17.123593937773002,34.30784732,0.25614625338481894,0.06364305174039901,-0.2751449844090294,1.2907568530145304,0.1441616471172649,0.5504725758765902,9.41132011058867,3.564105242916168,2,Medium,Good,3,High
E01004209,Tower Hamlets 011B,Tower Hamlets,42.475,Q5_Most,80,8.4569549560546875,5.9539794921875,10.828296451779613,0,69.415283203125,3.00445556640625,9.24530029296875,completed,measured,17251.2,6,Excellent,37.9087636276,8.1132695346861,12.81146209,-0.7864897653287027,1.7434870507923332,0.5048676930792068,1.2907568530145304,-0.892236063170138,-1.700679404029978,9.755694950559336,2.62549883364918,3,High,Good,1,Low
E01004211,Tower Hamlets 013D,Tower Hamlets,31.539,Q4,80,17.896957397460938,3.009033203125,23.680767519945427,0,89.4775390625,0.48980712890625,37.347412109375,completed,measured,9890.7,6,Excellent,32.3233541357,13.2232553531805,18.27945862,0.1264300641806946,0.6871490613936816,-0.6374034685642139,1.2907568530145304,-0.3044683685825475,-1.1280579570783713,9.199451300644014,2.9590402089126338,1,Low,Good,1,Low
E01004212,Tower Hamlets 011D,Tower Hamlets,24.876,Q3,80,2.705535888671875,0.506591796875,4.53365487940078,0,19.07958984375,0.01220703125,2.80303955078125,completed,measured,25410,6,Excellent,37.4676296765,17.0255332428172,25.88207757,-1.3426956081791046,0.04355176591423608,1.7710265075097944,1.2907568530145304,0.13288237734018934,-0.33189383373158793,10.142937430124647,3.291459803218783,3,High,Good,2,Medium
E01004214,Tower Hamlets 030A,Tower Hamlets,35.567,Q5_Most,80,31.78047180175781,31.6864013671875,11.64141805853735,11.566162109375,64.2333984375,23.67401123046875,39.80560302734375,completed,measured,24000,3,Moderate,11.1371140333,16.8094594377409,18.74178632,1.469071200306701,1.0762245388349552,1.5522095334024344,-0.6428964992312065,0.1080288441247324,-1.079641913818774,10.085850775128717,2.982737522312361,3,High,Moderate,1,Low
E01004215,Tower Hamlets 028A,Tower Hamlets,17.411,Q2,80,22.11097717285156,20.7061767578125,14.214605187892827,0,63.726806640625,11.08245849609375,30.16510009765625,completed,measured,18930.688235294117,4.593984962406015,Very Good,22.87714231841075,15.055830325743,27.87492189380672,0.5339577357864393,-0.677512891260319,0.7655063694593262,0.3845082894306889,-0.09367945349719367,-0.12319849276225103,9.848592423285123,3.3629734638619087,3,High,Good,2,Medium
E01004217,Tower Hamlets 030C,Tower Hamlets,22.505,Q3,80,15.496673583984377,14.3646240234375,12.864071488071776,0,54.876708984375,3.6773681640625,24.1729736328125,completed,measured,5031.5,3,Moderate,14.9713208499,7.9554378169924,14.73504585,-0.10569558444856161,-0.18546957395995972,-1.3914995257149116,-0.6428964992312065,-0.9103903963007453,-1.4992371920716223,8.523672157513946,2.7558904443983656,1,Low,Moderate,1,Low
E01004218,Tower Hamlets 030D,Tower Hamlets,12.658,Q1_Least,80,18.99085998535156,20.4254150390625,10.772598912037427,0.311279296875,39.35546875,9.94720458984375,27.7679443359375,completed,measured,13234.9,3,Moderate,10.7430337261,33.826103508349995,30.65149145,0.2322187406387305,-1.1366180909322094,-0.11841926657142458,-0.6428964992312065,2.0653402751663217,0.16757039637403673,9.49068811386035,3.45478527070267,2,Medium,Moderate,2,Medium
E01004219,Tower Hamlets 028B,Tower Hamlets,33.685,Q4,80,9.08599853515625,6.3079833984375,8.652762382446152,0,37.847900390625,2.6275634765625,14.44091796875,completed,measured,13639.1,5,Very Good,22.7293169219,20.931216179709,19.68135593,-0.7256564805332983,0.8944370391963066,-0.05569173399398128,0.6462057355992847,0.5821271183526735,-0.981247976178518,9.520769262748878,3.0292326147054927,2,Medium,Good,1,Low
E01004221,Tower Hamlets 028D,Tower Hamlets,18.973,Q2,80,14.506301879882813,12.2894287109375,12.004336910863998,0.006103515625,58.782958984375,4.669189453125,21.246337890625,completed,measured,14834.8,4,Good,15.266465714,21.1742059593707,24.04964301,-0.2014720392610718,-0.5266350621234599,0.1298681638359266,0.0016546181840391264,0.6100766171718667,-0.5237906872563524,9.604798457796049,3.2208595763315215,2,Medium,Moderate,1,Low
E01004222,Tower Hamlets 001A,Tower Hamlets,37.724,Q5_Most,80,11.659698486328123,3.521728515625,15.489636459776694,0,53.6376953125,0.5859375,17.0257568359375,completed,measured,19754,2,Poor,6.62654187353,30.912218749003294,32.27448055,-0.4767601761927075,1.2845750365610786,0.8932755815869375,-1.2874476166464521,1.7301754844742507,0.33753362911015633,9.891161902845491,3.504790753340392,3,High,Poor,3,High
E01004224,Tower Hamlets 001C,Tower Hamlets,31.203,Q4,80,13.6993408203125,9.16748046875,15.879304946548652,0,69.37255859375,1.702880859375,20.37506103515625,completed,measured,18930.688235294117,4.593984962406015,Very Good,22.87714231841075,8.9131357639831,27.87492189380672,-0.27951129375239897,0.6546939073668026,0.7655063694593262,0.3845082894306889,-0.800232768783132,-0.12319849276225103,9.848592423285123,3.3629734638619087,3,High,Good,2,Medium
E01004225,Tower Hamlets 004A,Tower Hamlets,20.839,Q2,80,10.376052856445313,6.658935546875,12.433671114743722,0,77.337646484375,1.79595947265625,13.3270263671875,completed,measured,18930.688235294117,4.593984962406015,Very Good,22.87714231841075,14.3241777136193,27.87492189380672,-0.6008984438316012,-0.3463930460099007,0.7655063694593262,0.3845082894306889,-0.1778365890239697,-0.12319849276225103,9.848592423285123,3.3629734638619087,3,High,Good,2,Medium
E01004226,Tower Hamlets 001D,Tower Hamlets,28.641,Q4,80,5.2880859375,1.7669677734375,7.681071785340754,0,42.535400390625,0.146484375,8.4808349609375,completed,measured,25937.5,3,Moderate,10.2853352477,31.046075128499,36.2703784,-1.0929434322755947,0.4072233579118513,1.8528888861208812,-0.6428964992312065,1.7455720938537294,0.7559934427153806,10.163483630446727,3.618198866377646,3,High,Moderate,3,High
E01004228,Tower Hamlets 003A,Tower Hamlets,21.888,Q3,80,8.497161865234375,1.7425537109375,11.27039354746684,0,41.436767578125,0.17242431640625,13.47503662109375,completed,measured,15342.8,4,Good,17.7147983227,19.731823880401095,33.11072201,-0.7826014522799244,-0.24506728239622208,0.2087043502519116,0.0016546181840391264,0.44416899641056073,0.42510680005109075,9.638466762627425,3.5296117633129547,2,Medium,Moderate,3,High
E01004229,Tower Hamlets 004C,Tower Hamlets,25.746,Q3,80,20.98426818847656,19.51904296875,12.7589299027308,2.252197265625,53.900146484375,10.150146484375,30.54656982421875,completed,measured,13657.4,6,Excellent,27.5674729427,19.904254026801095,38.35972687,0.42499643198310005,0.12758743259097569,-0.05285176901088587,1.2907568530145304,0.4640024897365344,0.9747949246683195,9.522109995957024,3.6727431328815205,2,Medium,Good,3,High
